,Open,High,Low,Close,Adj Close,Volume,Call Price,Put Price,%K,%D,SMA 183,SMA 365,SMA 1095
2011-03-18,274.79998779296875,280.55999755859375,274.79998779296875,279.7200012207031,186.48370361328125,33867.0,186.48369880740313,2.915683561959694,,,,,
2011-03-19,274.79998779296875,280.55999755859375,274.79998779296875,279.7200012207031,186.48370361328125,33867.0,186.48369880740313,2.915683561959694,,,,,
2011-03-20,274.79998779296875,280.55999755859375,274.79998779296875,279.7200012207031,186.48370361328125,33867.0,186.48369880740313,2.915683561959694,,,,,
2011-03-21,285.8399963378906,286.32000732421875,282.3599853515625,286.20001220703125,190.8038330078125,18483.0,190.80382809060015,2.9832290365352883,,,,,
2011-03-22,287.5199890136719,296.8800048828125,287.5199890136719,296.8800048828125,197.92393493652344,41433.0,197.9239298358187,3.0945522446804397,,,,,
2011-03-23,295.44000244140625,298.55999755859375,291.9599914550781,296.5199890136719,197.68394470214844,31433.0,197.6839396076285,3.0907999833951907,,,,,
2011-03-24,300.0,305.0400085449219,299.3999938964844,302.0400085449219,201.36399841308594,45433.0,201.3639932237272,3.1483378373964186,,,,,
2011-03-25,300.6000061035156,301.67999267578125,297.8399963378906,297.8399963378906,198.56398010253906,27117.0,198.56397498533968,3.1045593881106965,,,,,
2011-03-26,300.6000061035156,301.67999267578125,297.8399963378906,297.8399963378906,198.56398010253906,27117.0,198.56397498533968,3.1045593881106965,,,,,
2011-03-27,300.6000061035156,301.67999267578125,297.8399963378906,297.8399963378906,198.56398010253906,27117.0,198.56397498533968,3.1045593881106965,,,,,
2011-03-28,296.5199890136719,299.1600036621094,295.55999755859375,295.55999755859375,197.04393005371094,12292.0,197.04392497568483,3.0807933171090447,,,,,
2011-03-29,296.3999938964844,304.44000244140625,296.3999938964844,304.44000244140625,202.9640350341797,42867.0,202.96402980358636,3.173354503111783,,,,,
2011-03-30,310.67999267578125,310.67999267578125,304.79998779296875,307.67999267578125,205.12408447265625,41875.0,205.12407918639622,3.2071270018275255,,,,,
2011-03-31,311.1600036621094,316.20001220703125,311.0400085449219,315.6000061035156,210.40423583984375,35467.0,210.40423041750873,3.2896824758323384,98.55071074955256,,,,
2011-04-01,318.9599914550781,321.4800109863281,315.239990234375,319.32000732421875,212.88429260253906,36842.0,212.8842871162904,3.328458307691154,95.37274509662915,,,,
2011-04-02,318.9599914550781,321.4800109863281,315.239990234375,319.32000732421875,212.88429260253906,36842.0,212.8842871162904,3.328458307691154,95.37274509662915,96.43206698093695,,,
2011-04-03,318.9599914550781,321.4800109863281,315.239990234375,319.32000732421875,212.88429260253906,36842.0,212.8842871162904,3.328458307691154,94.4785218642858,95.07467068584803,,,
2011-04-04,326.2799987792969,328.44000244140625,322.79998779296875,327.1199951171875,218.08441162109375,77883.0,218.08440600083264,3.4097624712660886,96.77417670805532,95.54181455632342,,,
2011-04-05,327.0,329.0400085449219,323.3999938964844,328.44000244140625,218.96437072753906,47625.0,218.9643650846005,3.4235206831213185,98.3818613080414,96.54485329346085,,,
2011-04-06,329.5199890136719,330.6000061035156,323.3999938964844,325.32000732421875,216.8843231201172,38242.0,216.88431753078362,3.390999017691344,84.93151400768687,93.3625173412612,,,
2011-04-07,324.0,333.3599853515625,323.760009765625,333.0,222.00445556640625,33442.0,222.00444984512157,3.4710525865525663,99.04765749255226,94.12034426942684,,,
2011-04-08,340.20001220703125,340.67999267578125,331.67999267578125,334.32000732421875,222.8844451904297,67217.0,222.88443944646676,3.4848112755519063,85.90428625924253,89.96115258649388,,,
2011-04-09,340.20001220703125,340.67999267578125,331.67999267578125,334.32000732421875,222.8844451904297,67217.0,222.88443944646676,3.4848112755519063,85.90428625924253,90.2854100036791,,,
2011-04-10,340.20001220703125,340.67999267578125,331.67999267578125,334.32000732421875,222.8844451904297,67217.0,222.88443944646676,3.4848112755519063,85.90428625924253,85.90428625924253,,,
2011-04-11,342.3599853515625,346.9200134277344,336.8399963378906,342.1199951171875,228.08453369140625,65750.0,228.08452781343166,3.5661149619827306,90.49877978060213,87.43578409969574,,,
2011-04-12,336.239990234375,337.20001220703125,326.3999938964844,332.3999938964844,221.60443115234375,56258.0,221.60442544136808,3.4647981815516697,65.52704013725656,80.6433687257004,,,
2011-04-13,337.44000244140625,338.2799987792969,330.6000061035156,333.0,222.00445556640625,34783.0,222.00444984512157,3.4710525865525663,61.20398123356321,72.40993371714065,,,
2011-04-14,332.8800048828125,338.5199890136719,331.79998779296875,338.2799987792969,225.52450561523438,29000.0,225.52449980323433,3.5260887739822575,72.72724645527222,66.486089275364,,,
2011-04-15,335.1600036621094,337.79998779296875,333.3599853515625,335.2799987792969,223.52447509765625,24092.0,223.52446933719906,3.4948181804101073,63.257556418464276,65.72959470243323,,,
2011-04-16,335.1600036621094,337.79998779296875,333.3599853515625,335.2799987792969,223.52447509765625,24092.0,223.52446933719906,3.4948181804101073,63.257556418464276,66.41411976406692,,,
2011-04-17,335.1600036621094,337.79998779296875,333.3599853515625,335.2799987792969,223.52447509765625,24092.0,223.52446933719906,3.4948181804101073,51.7412840902621,59.41879897573022,,,
2011-04-18,330.1199951171875,330.6000061035156,320.3999938964844,327.0,218.0043182373047,40958.0,218.00431261910765,3.4085102065479886,24.88688251431517,46.62857434101385,,,
2011-04-19,327.4800109863281,327.4800109863281,319.79998779296875,325.32000732421875,216.8843231201172,22108.0,216.88431753078362,3.390999017691344,20.354035079427774,32.32740056133502,,,
2011-04-20,332.3999938964844,332.760009765625,328.9200134277344,331.0799865722656,220.72439575195312,32575.0,220.7243900636569,3.4510387768361634,41.59287653783355,28.944598043858832,,,
2011-04-21,333.4800109863281,334.55999755859375,327.9599914550781,333.0,222.00445556640625,26508.0,222.00444984512157,3.4710525865525663,48.672565375859854,36.87315899770706,,,
2011-04-22,333.4800109863281,334.55999755859375,327.9599914550781,333.0,222.00445556640625,26508.0,222.00444984512157,3.4710525865525663,48.672565375859854,46.312669096517745,,,
2011-04-23,333.4800109863281,334.55999755859375,327.9599914550781,333.0,222.00445556640625,26508.0,222.00444984512157,3.4710525865525663,48.672565375859854,48.672565375859854,,,
2011-04-24,333.4800109863281,334.55999755859375,327.9599914550781,333.0,222.00445556640625,26508.0,222.00444984512157,3.4710525865525663,48.672565375859854,48.672565375859854,,,
2011-04-25,335.2799987792969,336.0,331.20001220703125,336.0,224.00450134277344,21250.0,224.00449556994548,3.5023234186967716,86.53852110391463,61.29455061854478,,,
2011-04-26,334.79998779296875,334.9200134277344,330.239990234375,333.6000061035156,222.40447998046875,24892.0,222.404474248875,3.477306991553462,73.71804172365619,69.6430427344769,,,
2011-04-27,333.4800109863281,336.6000061035156,327.9599914550781,336.3599853515625,224.24449157714844,30325.0,224.24448579813568,3.506075679982021,88.46151965139538,82.90602749298873,,,
2011-04-28,333.4800109863281,337.9200134277344,329.0400085449219,334.20001220703125,222.80445861816406,20750.0,222.80445287626247,3.483560680838193,79.47022098265789,80.54992745256982,,,
2011-04-29,332.3999938964844,332.5199890136719,328.79998779296875,332.1600036621094,221.44442749023438,15917.0,221.44442178338218,3.462296514980133,68.21191160693685,78.71455074699671,,,
2011-04-30,332.3999938964844,332.5199890136719,328.79998779296875,332.1600036621094,221.44442749023438,15917.0,221.44442178338218,3.462296514980133,68.21191160693685,71.96468139884387,,,
2011-05-01,332.3999938964844,332.5199890136719,328.79998779296875,332.1600036621094,221.44442749023438,15917.0,221.44442178338218,3.462296514980133,68.21191160693685,68.21191160693685,,,
2011-05-02,334.32000732421875,335.1600036621094,327.4800109863281,328.9200134277344,219.2843780517578,16333.0,219.28437240057232,3.4285240162643906,50.331196095372356,62.25167310308202,,,
2011-05-03,330.9599914550781,333.0,325.44000244140625,329.1600036621094,219.4443817138672,18167.0,219.44437605855825,3.431025682835927,29.807675848830527,49.450261183713245,,,
2011-05-04,327.7200012207031,329.2799987792969,315.1199951171875,318.239990234375,212.1642303466797,55683.0,212.16422487898777,3.317200092403074,13.684178120787942,31.274350021663608,,,
2011-05-05,316.67999267578125,321.7200012207031,311.5199890136719,313.55999755859375,209.04415893554688,28458.0,209.04415354826244,3.2684175942581133,7.727297948388349,17.073050639335605,,,
2011-05-06,319.9200134277344,323.2799987792969,314.5199890136719,318.0,212.0042724609375,24833.0,212.0042669973679,3.3146991415477034,24.545473461291262,15.318983176822519,,,
2011-05-07,319.9200134277344,323.2799987792969,314.5199890136719,318.0,212.0042724609375,24833.0,212.0042669973679,3.3146991415477034,24.545473461291262,18.93941495699029,,,
2011-05-08,319.9200134277344,323.2799987792969,314.5199890136719,318.0,212.0042724609375,24833.0,212.0042669973679,3.3146991415477034,24.545473461291262,24.545473461291262,,,
2011-05-09,320.2799987792969,324.0,315.9599914550781,324.0,216.0042724609375,17250.0,216.00426689428375,3.377239374403783,47.27272517096764,32.12122403118339,,,
2011-05-10,324.9599914550781,325.9200134277344,322.20001220703125,324.239990234375,216.164306640625,18550.0,216.16430106984697,3.37974151811943,48.181778248385115,39.999992293548004,,,
2011-05-11,320.3999938964844,325.44000244140625,315.0,317.1600036621094,211.4442138671875,25367.0,211.44420841805118,3.30594259283116,21.36367209355016,38.93939183763431,,,
2011-05-12,313.32000732421875,318.239990234375,309.6000061035156,317.3999938964844,211.60423278808594,26833.0,211.60422733482577,3.3084444979747514,30.51638708136828,33.35394580776785,,,
2011-05-13,318.3599853515625,318.3599853515625,307.32000732421875,309.3599853515625,206.244140625,30617.0,206.24413530987493,3.2246391449723912,7.32750824599539,19.735855806971276,,,
2011-05-14,318.3599853515625,318.3599853515625,307.32000732421875,309.3599853515625,206.244140625,30617.0,206.24413530987493,3.2246391449723912,7.32750824599539,15.05713452445302,,,
2011-05-15,318.3599853515625,318.3599853515625,307.32000732421875,309.3599853515625,206.244140625,30617.0,206.24413530987493,3.2246391449723912,7.32750824599539,7.32750824599539,,,
2011-05-16,309.0,311.2799987792969,301.9200134277344,302.5199890136719,201.6840362548828,22500.0,201.68403105727634,3.1533416476836016,1.930424212193486,5.5284802347280895,,,
2011-05-17,300.8399963378906,306.4800109863281,298.67999267578125,305.6400146484375,203.76406860351562,40025.0,203.7640633523046,3.185863074541521,22.745165308501736,10.667699255563539,,,
2011-05-18,306.9599914550781,311.2799987792969,306.9599914550781,311.2799987792969,207.52413940429688,37892.0,207.52413405618492,3.2446520004005714,46.25549377605447,23.643694432249898,,,
2011-05-19,313.44000244140625,317.1600036621094,312.239990234375,313.67999267578125,209.12417602539062,18550.0,209.12417063604406,3.2696686661159364,55.06603734479347,41.35556547644989,,,
2011-05-20,310.9200134277344,314.8800048828125,310.44000244140625,313.20001220703125,208.80416870117188,50500.0,208.80416332007226,3.264665332972864,53.30399585032954,51.541842323725824,,,
2011-05-21,310.9200134277344,314.8800048828125,310.44000244140625,313.20001220703125,208.80416870117188,50500.0,208.80416332007226,3.264665332972864,53.30399585032954,53.89134301515085,,,
2011-05-22,310.9200134277344,314.8800048828125,310.44000244140625,313.20001220703125,208.80416870117188,50500.0,208.80416332007226,3.264665332972864,53.30399585032954,53.30399585032954,,,
2011-05-23,305.760009765625,305.760009765625,300.8399963378906,301.9200134277344,201.28404235839844,25742.0,201.28403717110024,3.1470877198268163,11.894340248330442,39.50077731632984,,,
2011-05-24,307.20001220703125,312.1199951171875,305.8800048828125,307.9200134277344,205.2841033935547,8700.0,205.2840981031708,3.209628906971117,34.5292129295952,33.24251634275173,,,
2011-05-25,306.0,312.6000061035156,305.3999938964844,311.5199890136719,207.6841278076172,19700.0,207.68412245538218,3.247153428400053,65.2439081122824,37.22248709673601,,,
2011-05-26,313.67999267578125,319.79998779296875,312.6000061035156,319.79998779296875,213.2042694091797,28400.0,213.2042639146849,3.333461163690116,100.0,66.59104034729253,,,
2011-05-27,321.9599914550781,324.239990234375,320.0400085449219,322.9200134277344,215.2843475341797,17917.0,215.28434198607914,3.3659833062642,94.83577099874634,86.69322637034291,,,
2011-05-28,321.9599914550781,324.239990234375,320.0400085449219,322.9200134277344,215.2843475341797,17917.0,215.28434198607914,3.3659833062642,94.83577099874634,96.5571806658309,,,
2011-05-29,321.9599914550781,324.239990234375,320.0400085449219,322.9200134277344,215.2843475341797,17917.0,215.28434198607914,3.3659833062642,94.83577099874634,94.83577099874634,,,
2011-05-30,321.9599914550781,324.239990234375,320.0400085449219,322.9200134277344,215.2843475341797,17917.0,215.28434198607914,3.3659833062642,94.83577099874634,94.83577099874634,,,
2011-05-31,324.9599914550781,329.2799987792969,324.7200012207031,328.79998779296875,219.20437622070312,15367.0,219.20437057157937,3.427273182978623,98.31219780196196,95.99457993315154,,,
2011-06-01,326.3999938964844,328.79998779296875,318.0,319.0799865722656,212.72425842285156,13975.0,212.72425294072715,3.325956163975507,64.13498125379591,85.76098335150141,,,
2011-06-02,318.0,322.67999267578125,316.67999267578125,319.0799865722656,212.72425842285156,21017.0,212.72425294072715,3.325956163975507,64.13498125379591,75.52738676985126,,,
2011-06-03,314.760009765625,314.760009765625,310.32000732421875,311.0400085449219,207.3641815185547,28175.0,207.36417617456502,3.2421510495452015,35.86501874620408,54.71166041793197,,,
2011-06-04,314.760009765625,314.760009765625,310.32000732421875,311.0400085449219,207.3641815185547,28175.0,207.36417617456502,3.2421510495452015,35.86501874620408,45.288339582068026,,,
2011-06-05,314.760009765625,314.760009765625,310.32000732421875,311.0400085449219,207.3641815185547,28175.0,207.36417617456502,3.2421510495452015,35.86501874620408,35.86501874620408,,,
2011-06-06,314.1600036621094,316.44000244140625,306.9599914550781,307.55999755859375,205.04412841796875,14958.0,205.04412313376923,3.205876884257923,9.045239616613419,26.925092369673862,,,
2011-06-07,309.4800109863281,311.1600036621094,306.8399963378906,307.67999267578125,205.12408447265625,9983.0,205.12407918639622,3.2071270018275255,9.54773162939297,18.152663330736825,,,
2011-06-08,304.67999267578125,304.67999267578125,295.67999267578125,295.79998779296875,197.2039337158203,45067.0,197.20392863367076,3.083294983680581,0.3571282600896454,6.316699835365345,,,
2011-06-09,299.8800048828125,303.9599914550781,298.79998779296875,301.55999755859375,201.0440216064453,20150.0,201.0440164253327,3.1433349813974556,17.50001135326361,9.134957080915408,,,
2011-06-10,301.44000244140625,304.20001220703125,294.4800109863281,294.7200012207031,196.48394775390625,29008.0,196.48394269031147,3.0720379612527777,0.6896273521782368,6.182255655177165,,,
2011-06-11,301.44000244140625,304.20001220703125,294.4800109863281,294.7200012207031,196.48394775390625,29008.0,196.48394269031147,3.0720379612527777,0.6896273521782368,6.293088685873361,,,
2011-06-12,301.44000244140625,304.20001220703125,294.4800109863281,294.7200012207031,196.48394775390625,29008.0,196.48394269031147,3.0720379612527777,0.6896273521782368,0.6896273521782368,,,
2011-06-13,297.7200012207031,299.0400085449219,290.5199890136719,294.3599853515625,196.24392700195312,33800.0,196.24392194454393,3.068285222823418,9.907108798760401,3.7621211677056245,,,
2011-06-14,297.239990234375,303.0,296.1600036621094,300.1199951171875,200.083984375,16183.0,200.08397921862854,3.1283247433961825,25.078386650073863,11.891707600337499,,,
2011-06-15,298.9200134277344,301.44000244140625,292.20001220703125,295.20001220703125,196.80393981933594,17642.0,196.80393474749462,3.0770410558237957,14.552309267530761,16.512601572121678,,,
2011-06-16,290.5199890136719,291.3599853515625,282.3599853515625,284.760009765625,189.84378051757812,35617.0,189.84377562510733,2.9682185599619593,7.042321627173526,15.557672514926049,,,
2011-06-17,289.67999267578125,291.0,285.4800109863281,287.3999938964844,191.60382080078125,23117.0,191.6038158629524,2.99573689224886,14.788750051489433,12.127793648731242,,,
2011-06-18,289.67999267578125,291.0,285.4800109863281,287.3999938964844,191.60382080078125,23117.0,191.6038158629524,2.99573689224886,14.788750051489433,12.206607243384132,,,
2011-06-19,289.67999267578125,291.0,285.4800109863281,287.3999938964844,191.60382080078125,23117.0,191.6038158629524,2.99573689224886,14.788750051489433,14.788750051489433,,,
2011-06-20,287.3999938964844,292.9200134277344,286.32000732421875,290.5199890136719,193.68386840820312,10292.0,193.6838634167693,3.028258557678835,28.333328035146053,19.303609379374976,,,
2011-06-21,294.0,297.6000061035156,293.3999938964844,297.4800109863281,198.32395935058594,13275.0,198.32395423957215,3.1008066496813362,67.7420281056958,36.95470206411043,,,
2011-06-22,299.6400146484375,304.0799865722656,296.8800048828125,300.3599853515625,200.24400329589844,24958.0,200.24399813540313,3.1308266485397738,82.41748107325607,59.497612404699304,,,
2011-06-23,294.7200012207031,298.55999755859375,290.1600036621094,298.55999755859375,199.04400634765625,10992.0,199.04400121808612,3.1120646263973613,74.17578885886196,74.77843267927128,,,
2011-06-24,300.9599914550781,301.55999755859375,297.6000061035156,301.0799865722656,200.72401428222656,9542.0,200.72400910936088,3.1383316482543835,85.71418590547947,80.76915194586583,,,
2011-06-25,300.9599914550781,301.55999755859375,297.6000061035156,301.0799865722656,200.72401428222656,9542.0,200.72400910936088,3.1383316482543835,85.71418590547947,81.86805355660697,,,
2011-06-26,300.9599914550781,301.55999755859375,297.6000061035156,301.0799865722656,200.72401428222656,9542.0,200.72400910936088,3.1383316482543835,86.18784608013533,85.87207263036476,,,
2011-06-27,297.0,299.0400085449219,295.55999755859375,297.0,198.0039520263672,8775.0,198.0039469236003,3.0958033165382632,67.40337857109738,79.76847018557072,,,
2011-06-28,296.760009765625,299.760009765625,296.760009765625,298.9200134277344,199.2839813232422,9842.0,199.28397618748764,3.115816649110555,76.24321890178877,76.61148118434049,,,
