,Open,High,Low,Close,Adj Close,Volume,Call Price,Put Price,%K,%D,SMA 183,SMA 365,SMA 1095
2011-03-18,1.5856000185012817,1.587399959564209,1.5744999647140503,1.5855000019073486,1.5855000019073486,0.0,1.5581557478162213,0.0018879788353904031,,,,,
2011-03-19,1.5856000185012817,1.587399959564209,1.5744999647140503,1.5855000019073486,1.5855000019073486,0.0,1.5581557478162213,0.0018879788353904031,,,,,
2011-03-20,1.5856000185012817,1.587399959564209,1.5744999647140503,1.5855000019073486,1.5855000019073486,0.0,1.5581557478162213,0.0018879788353904031,,,,,
2011-03-21,1.5778000354766846,1.580299973487854,1.5735000371932983,1.5765000581741333,1.5765000581741333,0.0,1.5493110212056491,0.0018772618986085839,,,,,
2011-03-22,1.5743999481201172,1.5757999420166016,1.565000057220459,1.5743999481201172,1.5743999481201172,0.0,1.5472471306047186,0.0018747611333426097,,,,,
2011-03-23,1.5625,1.5657000541687012,1.5544999837875366,1.562399983406067,1.562399983406067,0.0,1.535454122739505,0.0018604718369829097,,,,,
2011-03-24,1.5550999641418457,1.5592000484466553,1.5470000505447388,1.5550999641418457,1.5550999641418457,0.0,1.5282800029274384,0.0018517791331972198,,,,,
2011-03-25,1.5480999946594238,1.5561000108718872,1.5440000295639038,1.5480999946594238,1.5480999946594238,0.0,1.5214007581021767,0.0018434437221500467,,,,,
2011-03-26,1.5480999946594238,1.5561000108718872,1.5440000295639038,1.5480999946594238,1.5480999946594238,0.0,1.5214007581021767,0.0018434437221500467,,,,,
2011-03-27,1.5480999946594238,1.5561000108718872,1.5440000295639038,1.5480999946594238,1.5480999946594238,0.0,1.5214007581021767,0.0018434437221500467,,,,,
2011-03-28,1.5563000440597534,1.559000015258789,1.5494999885559082,1.556399941444397,1.556399941444397,0.0,1.5295575602302225,0.0018533271178271483,,,,,
2011-03-29,1.5591000318527222,1.566499948501587,1.55649995803833,1.5591000318527222,1.5591000318527222,0.0,1.532211083651411,0.001856542326618335,,,,,
2011-03-30,1.5547000169754028,1.5571999549865723,1.5520000457763672,1.5546000003814697,1.5546000003814697,0.0,1.527788661769449,0.0018511837872515135,,,,,
2011-03-31,1.5511000156402588,1.552899956703186,1.5389000177383423,1.5511000156402588,1.5511000156402588,0.0,1.5243490393568178,0.001847016081727927,25.154665021494566,,,,
2011-04-01,1.5436999797821045,1.5498000383377075,1.531000018119812,1.544100046157837,1.544100046157837,0.0,1.517469794531556,0.0018386806706807543,23.227024182179036,,,,
2011-04-02,1.5436999797821045,1.5498000383377075,1.531000018119812,1.544100046157837,1.544100046157837,0.0,1.517469794531556,0.0018386806706807543,23.227024182179036,23.869571128617547,,,
2011-04-03,1.5436999797821045,1.5498000383377075,1.531000018119812,1.544100046157837,1.544100046157837,0.0,1.517469794531556,0.0018386806706807543,26.572089041923984,24.34204580209402,,,
2011-04-04,1.5255000591278076,1.5379999876022339,1.523800015449524,1.5255999565124512,1.5255999565124512,0.0,1.4992887658457184,0.0018166511672677646,3.4614300091470334,17.75351441108335,,,
2011-04-05,1.5298999547958374,1.5374000072479248,1.5264999866485596,1.5298999547958374,1.5298999547958374,0.0,1.503514604403144,0.0018217715114755742,14.285594637527813,14.773037896199611,,,
2011-04-06,1.5273000001907349,1.527899980545044,1.511299967765808,1.5273000001907349,1.5273000001907349,0.0,1.5009594897975758,0.001818675542215716,28.98557610284828,15.577533583174377,,,
2011-04-07,1.5134999752044678,1.5180000066757202,1.5049999952316284,1.5134999752044678,1.5134999752044678,0.0,1.4873974663182368,0.001802242773328559,13.821116148703524,19.03076229635987,,,
2011-04-08,1.5095000267028809,1.5108000040054321,1.4989999532699585,1.5099999904632568,1.5099999904632568,0.0,1.4839578439056056,0.0017980750678049727,16.296352548694788,19.701014933415532,,,
2011-04-09,1.5095000267028809,1.5108000040054321,1.4989999532699585,1.5099999904632568,1.5099999904632568,0.0,1.4839578439056056,0.0017980750678049727,16.296352548694788,15.471273748697698,,,
2011-04-10,1.5095000267028809,1.5108000040054321,1.4989999532699585,1.5099999904632568,1.5099999904632568,0.0,1.4839578439056056,0.0017980750678049727,16.296352548694788,16.296352548694788,,,
2011-04-11,1.5069999694824219,1.5184999704360962,1.5006999969482422,1.5069999694824219,1.5069999694824219,0.0,1.4810095626509645,0.0017945027082270915,11.851876707562814,14.814860601650794,,,
2011-04-12,1.5130000114440918,1.5236999988555908,1.5110000371932983,1.5153000354766846,1.5153000354766846,0.0,1.4891664819323622,0.0018043862458560168,28.007013274834758,18.718414177030784,,,
2011-04-13,1.5210000276565552,1.523300051689148,1.5108000040054321,1.5214999914169312,1.5214999914169312,0.0,1.4952595106128297,0.0018117690182189664,41.74403843006462,27.200976137487398,,,
2011-04-14,1.5155999660491943,1.5271999835968018,1.513800024986267,1.5199999809265137,1.5199999809265137,0.0,1.4937853699855088,0.0018099828384300263,41.33856789520864,37.029873200036,,,
2011-04-15,1.5155999660491943,1.5271999835968018,1.513800024986267,1.5199999809265137,1.5199999809265137,0.0,1.4937853699855088,0.0018099828384300263,41.33856789520864,41.47372474016063,,,
2011-04-16,1.5155999660491943,1.5271999835968018,1.513800024986267,1.5199999809265137,1.5199999809265137,0.0,1.4937853699855088,0.0018099828384300263,41.33856789520864,41.33856789520864,,,
2011-04-17,1.5155999660491943,1.5271999835968018,1.513800024986267,1.5199999809265137,1.5199999809265137,0.0,1.4937853699855088,0.0018099828384300263,53.84617735881353,45.5077710497436,,,
2011-04-18,1.5118999481201172,1.5434999465942383,1.5084999799728394,1.5125000476837158,1.5125000476837158,0.0,1.4864147840022575,0.0018010520814371474,30.33729536851749,41.840680207513216,,,
2011-04-19,1.5358999967575073,1.5379999876022339,1.527500033378601,1.5397000312805176,1.5397000312805176,0.0,1.5131456643118624,0.0018334412288934392,91.46086318254025,58.548111969957084,,,
2011-04-20,1.5214999914169312,1.5396000146865845,1.5130000114440918,1.527500033378601,1.527500033378601,0.0,1.5011560731221123,0.001818913737374728,64.04513344745281,61.947763999503515,,,
2011-04-21,1.5174000263214111,1.5214999914169312,1.5110000371932983,1.5174000263214111,1.5174000263214111,0.0,1.4912302553799408,0.0018068868691701685,41.34848497025125,65.61816053341477,,,
2011-04-22,1.517799973487854,1.5187000036239624,1.5149999856948853,1.5175000429153442,1.5175000429153442,0.0,1.491328547042209,0.0018070059667496744,41.57324139482926,48.98895327084444,,,
2011-04-23,1.517799973487854,1.5187000036239624,1.5149999856948853,1.5175000429153442,1.5175000429153442,0.0,1.491328547042209,0.0018070059667496744,41.57324139482926,41.49832258663659,,,
2011-04-24,1.517799973487854,1.5187000036239624,1.5149999856948853,1.5175000429153442,1.5175000429153442,0.0,1.491328547042209,0.0018070059667496744,39.252490028743956,40.79965760613416,,,
2011-04-25,1.5147000551223755,1.527500033378601,1.5089000463485718,1.5146000385284424,1.5146000385284424,0.0,1.488478557449836,0.0018035527047512996,17.42875535165071,32.75149559174131,,,
2011-04-26,1.5218000411987305,1.5333000421524048,1.5210000276565552,1.5247000455856323,1.5247000455856323,0.0,1.4984043751920075,0.0018155795729558584,46.285945892554864,34.32239709098318,,,
2011-04-27,1.5230000019073486,1.5267000198364258,1.516700029373169,1.5226999521255493,1.5226999521255493,0.0,1.4964387762533453,0.0018131979052693895,40.57138769963318,34.76202964794626,,,
2011-04-28,1.5159000158309937,1.5240000486373901,1.5103000402450562,1.5162999629974365,1.5162999629974365,0.0,1.4901491642483413,0.0018055769377474282,22.28568703785069,36.38100687667958,,,
2011-04-29,1.5233999490737915,1.5255999565124512,1.5140000581741333,1.5233999490737915,1.5233999490737915,0.0,1.4971267007358715,0.0018140314463741065,42.571380887667274,35.14281854171705,,,
2011-04-30,1.5233999490737915,1.5255999565124512,1.5140000581741333,1.5233999490737915,1.5233999490737915,0.0,1.4971267007358715,0.0018140314463741065,42.571380887667274,35.80948293772841,,,
2011-05-01,1.5233999490737915,1.5255999565124512,1.5140000581741333,1.5233999490737915,1.5233999490737915,0.0,1.4971267007358715,0.0018140314463741065,42.571380887667274,42.571380887667274,,,
2011-05-02,1.5204999446868896,1.5225000381469727,1.5149999856948853,1.5204999446868896,1.5204999446868896,0.0,1.4942767111434985,0.0018105781843757317,37.78472410981245,40.97582862838234,,,
2011-05-03,1.5204999446868896,1.5377000570297241,1.516800045967102,1.5204999446868896,1.5204999446868896,0.0,1.4942767111434985,0.0018105781843757317,37.78472410981245,39.380276369097395,,,
2011-05-04,1.5327999591827393,1.5442999601364136,1.527999997138977,1.5325000286102295,1.5325000286102295,0.0,1.506069836162064,0.0018248676226872546,66.66677891674188,47.41207571212226,,,
2011-05-05,1.5484999418258667,1.5496000051498413,1.5369999408721924,1.5460000038146973,1.5460000038146973,0.0,1.519336984654598,0.0018409430988358952,91.15477892073014,65.20209398242815,,,
2011-05-06,1.5475000143051147,1.548200011253357,1.5325000286102295,1.5484999418258667,1.5484999418258667,0.0,1.5217938075978978,0.0018439199705162466,97.29713897415469,85.03956560387557,,,
2011-05-07,1.5475000143051147,1.548200011253357,1.5325000286102295,1.5484999418258667,1.5484999418258667,0.0,1.5217938075978978,0.0018439199705162466,97.29713897415469,95.24968562301318,,,
