,Open,High,Low,Close,Adj Close,Volume,Call Option Price,Put Option Price,SMA 126,SMA 252,SMA 756
2015-01-01,,,,,,,,,,,
2015-01-02,5.03249979019165,5.070000171661377,4.952499866485596,5.03249979019165,4.834128379821777,11368000.0,4.834128379821777,0.07688215208909803,,,
2015-01-03,5.03249979019165,5.070000171661377,4.952499866485596,5.03249979019165,4.834128379821777,11368000.0,4.834128379821777,0.07688215208909803,,,
2015-01-04,5.03249979019165,5.070000171661377,4.952499866485596,5.03249979019165,4.834128379821777,11368000.0,4.834128379821777,0.07688215208909803,,,
2015-01-05,5.03249979019165,5.047500133514404,4.925000190734863,4.947500228881836,4.75247859954834,19795200.0,4.75247859954834,0.07558359103903853,,,
2015-01-06,4.954999923706055,4.960000038146973,4.792500019073486,4.797500133514404,4.608391284942627,19776400.0,4.608391284942627,0.07329202119123183,,,
2015-01-07,4.832499980926514,4.875,4.769999980926514,4.784999847412109,4.5963850021362305,32180800.0,4.5963850021362305,0.07310107283648828,,,
2015-01-08,4.840000152587891,4.994999885559082,4.837500095367432,4.965000152587891,4.769288539886475,28378000.0,4.769288539886475,0.07585093693640436,,,
2015-01-09,4.982500076293945,5.022500038146973,4.914999961853027,4.985000133514404,4.788500785827637,20954000.0,4.788500785827637,0.07615648918871672,,,
2015-01-10,4.982500076293945,5.022500038146973,4.914999961853027,4.985000133514404,4.788500785827637,20954000.0,4.788500785827637,0.07615648918871672,,,
2015-01-11,4.982500076293945,5.022500038146973,4.914999961853027,4.985000133514404,4.788500785827637,20954000.0,4.788500785827637,0.07615648918871672,,,
2015-01-12,4.997499942779541,5.0,4.877500057220459,4.922500133514404,4.728466033935547,19073200.0,4.728466033935547,0.07520169432955141,,,
2015-01-13,4.960000038146973,5.059999942779541,4.880000114440918,4.914999961853027,4.721259117126465,23672000.0,4.721259117126465,0.0750870752647119,,,
2015-01-14,4.862500190734863,4.949999809265137,4.849999904632568,4.934999942779541,4.740470886230469,15526000.0,4.740470886230469,0.07539261993338889,,,
2015-01-15,4.96999979019165,5.0,4.897500038146973,4.900000095367432,4.706851005554199,18893200.0,4.706851005554199,0.0748579281386572,,,
2015-01-16,4.892499923706055,4.994999885559082,4.877500057220459,4.989999771118164,4.793304443359375,18151200.0,4.793304443359375,0.076232886731339,,,
2015-01-17,4.892499923706055,4.994999885559082,4.877500057220459,4.989999771118164,4.793304443359375,18151200.0,4.793304443359375,0.076232886731339,,,
2015-01-18,4.892499923706055,4.994999885559082,4.877500057220459,4.989999771118164,4.793304443359375,18151200.0,4.793304443359375,0.076232886731339,,,
2015-01-19,4.892499923706055,4.994999885559082,4.877500057220459,4.989999771118164,4.793304443359375,18151200.0,4.793304443359375,0.076232886731339,,,
2015-01-20,5.025000095367432,5.052499771118164,4.942500114440918,5.005000114440918,4.807713508605957,14030800.0,4.807713508605957,0.07646204902466441,,,
2015-01-21,4.977499961853027,5.087500095367432,4.942500114440918,5.074999809265137,4.874953746795654,14478000.0,4.874953746795654,0.07753144019776315,,,
2015-01-22,5.085000038146973,5.177499771118164,5.03249979019165,5.162499904632568,4.95900297164917,15971200.0,4.95900297164917,0.078868162100957,,,
2015-01-23,5.167500019073486,5.1875,5.125,5.177499771118164,4.97341251373291,12041600.0,4.97341251373291,0.07909733197791778,,,
2015-01-24,5.167500019073486,5.1875,5.125,5.177499771118164,4.97341251373291,12041600.0,4.97341251373291,0.07909733197791778,,,
2015-01-25,5.167500019073486,5.1875,5.125,5.177499771118164,4.97341251373291,12041600.0,4.97341251373291,0.07909733197791778,,,
2015-01-26,5.15500020980835,5.179999828338623,5.122499942779541,5.15500020980835,4.9517998695373535,13324000.0,4.9517998695373535,0.07875360370520038,,,
2015-01-27,5.074999809265137,5.079999923706055,4.897500038146973,4.90749979019165,4.714056015014648,35794800.0,4.714056015014648,0.07497251686895527,,,
2015-01-28,4.96750020980835,4.987500190734863,4.824999809265137,4.827499866485596,4.637208938598633,27272800.0,4.637208938598633,0.07375033819424733,,,
2015-01-29,4.829999923706055,4.972499847412109,4.807499885559082,4.945000171661377,4.750078201293945,23534000.0,4.750078201293945,0.07554541501863345,,,
2015-01-30,4.909999847412109,4.96750020980835,4.792500019073486,4.800000190734863,4.6107940673828125,29820000.0,4.6107940673828125,0.0733302351298137,,,
2015-01-31,4.909999847412109,4.96750020980835,4.792500019073486,4.800000190734863,4.6107940673828125,29820000.0,4.6107940673828125,0.0733302351298137,,,
2015-02-01,4.909999847412109,4.96750020980835,4.792500019073486,4.800000190734863,4.6107940673828125,29820000.0,4.6107940673828125,0.0733302351298137,,,
2015-02-02,4.829999923706055,4.925000190734863,4.735000133514404,4.90500020980835,4.711653232574463,25960400.0,4.711653232574463,0.0749343029303734,,,
2015-02-03,4.940000057220459,5.03249979019165,4.914999961853027,5.027500152587891,4.829326152801514,18346800.0,4.829326152801514,0.07680577729738182,,,
2015-02-04,5.012499809265137,5.097499847412109,4.997499942779541,5.039999961853027,4.841331481933594,18151600.0,4.841331481933594,0.07699671048485467,,,
2015-02-05,5.045000076293945,5.125,5.039999961853027,5.122499942779541,4.9205803871154785,14044800.0,4.9205803871154785,0.07825708793087376,,,
2015-02-06,5.117499828338623,5.177499771118164,5.077499866485596,5.099999904632568,4.89896821975708,21052400.0,4.89896821975708,0.0779133672417917,,,
2015-02-07,5.117499828338623,5.177499771118164,5.077499866485596,5.099999904632568,4.89896821975708,21052400.0,4.89896821975708,0.0779133672417917,,,
2015-02-08,5.117499828338623,5.177499771118164,5.077499866485596,5.099999904632568,4.89896821975708,21052400.0,4.89896821975708,0.0779133672417917,,,
2015-02-09,5.070000171661377,5.110000133514404,5.037499904632568,5.09499979019165,4.894164085388184,27394400.0,4.894164085388184,0.07783696211553405,,,
2015-02-10,5.099999904632568,5.239999771118164,5.077499866485596,5.237500190734863,5.0310468673706055,22620400.0,5.0310468673706055,0.08001395081667802,,,
2015-02-11,5.25,5.25,5.167500019073486,5.202499866485596,4.997426986694336,32083200.0,4.997426986694336,0.07947925902194634,,,
2015-02-12,5.5,5.625,5.46750020980835,5.574999809265137,5.35524320602417,67690400.0,5.35524320602417,0.0851699810783342,,,
2015-02-13,5.5625,5.585000038146973,5.477499961853027,5.577499866485596,5.357645511627197,31008400.0,5.357645511627197,0.08520818743328071,,,
2015-02-14,5.5625,5.585000038146973,5.477499961853027,5.577499866485596,5.357645511627197,31008400.0,5.357645511627197,0.08520818743328071,,,
2015-02-15,5.5625,5.585000038146973,5.477499961853027,5.577499866485596,5.357645511627197,31008400.0,5.357645511627197,0.08520818743328071,,,
2015-02-16,5.5625,5.585000038146973,5.477499961853027,5.577499866485596,5.357645511627197,31008400.0,5.357645511627197,0.08520818743328071,,,
2015-02-17,5.567500114440918,5.622499942779541,5.53249979019165,5.59499979019165,5.374456405639648,20334000.0,5.374456405639648,0.08547554849791728,,,
2015-02-18,5.587500095367432,5.597499847412109,5.519999980926514,5.53000020980835,5.31201696395874,17094800.0,5.31201696395874,0.08448250936562866,,,
2015-02-19,5.599999904632568,5.610000133514404,5.519999980926514,5.545000076293945,5.326428413391113,16943200.0,5.326428413391113,0.08471170957713088,,,
2015-02-20,5.539999961853027,5.587500095367432,5.5,5.585000038146973,5.3648505210876465,15775200.0,5.3648505210876465,0.08532277616357878,,,
2015-02-21,5.539999961853027,5.587500095367432,5.5,5.585000038146973,5.3648505210876465,15775200.0,5.3648505210876465,0.08532277616357878,,,
2015-02-22,5.539999961853027,5.587500095367432,5.5,5.585000038146973,5.3648505210876465,15775200.0,5.3648505210876465,0.08532277616357878,,,
2015-02-23,5.582499980926514,5.582499980926514,5.512499809265137,5.539999961853027,5.321624279022217,12500800.0,5.321624279022217,0.08463530445087324,,,
2015-02-24,5.539999961853027,5.577499866485596,5.489999771118164,5.577499866485596,5.378274917602539,14935600.0,5.378274917602539,0.08553627824988463,,,
2015-02-25,5.554999828338623,5.579999923706055,5.510000228881836,5.534999847412109,5.337292194366455,12382000.0,5.337292194366455,0.08488448754155055,,,
2015-02-26,5.539999961853027,5.582499980926514,5.505000114440918,5.550000190734863,5.351755619049072,15286400.0,5.351755619049072,0.08511451436930706,,,
2015-02-27,5.534999847412109,5.547500133514404,5.494999885559082,5.514999866485596,5.3180084228515625,15749200.0,5.3180084228515625,0.0845777977439341,,,
2015-02-28,5.534999847412109,5.547500133514404,5.494999885559082,5.514999866485596,5.3180084228515625,15749200.0,5.3180084228515625,0.0845777977439341,,,
2015-03-01,5.534999847412109,5.547500133514404,5.494999885559082,5.514999866485596,5.3180084228515625,15749200.0,5.3180084228515625,0.0845777977439341,,,
2015-03-02,5.5,5.679999828338623,5.492499828338623,5.650000095367432,5.448185443878174,30151200.0,5.448185443878174,0.08664813778100251,,,
2015-03-03,5.607500076293945,5.635000228881836,5.527500152587891,5.545000076293945,5.3469367027282715,16034400.0,5.3469367027282715,0.08503787415035324,,,
2015-03-04,5.525000095367432,5.619999885559082,5.502500057220459,5.607500076293945,5.407204627990723,22684000.0,5.407204627990723,0.08599637740720985,,,
2015-03-05,5.607500076293945,5.724999904632568,5.59250020980835,5.715000152587891,5.510863780975342,32305600.0,5.510863780975342,0.08764497631460677,,,
2015-03-06,5.682499885559082,5.710000038146973,5.632500171661377,5.637499809265137,5.436131954193115,25739200.0,5.436131954193115,0.08645643864635826,,,
2015-03-07,5.682499885559082,5.710000038146973,5.632500171661377,5.637499809265137,5.436131954193115,25739200.0,5.436131954193115,0.08645643864635826,,,
2015-03-08,5.682499885559082,5.710000038146973,5.632500171661377,5.637499809265137,5.436131954193115,25739200.0,5.436131954193115,0.08645643864635826,,,
2015-03-09,5.639999866485596,5.695000171661377,5.627500057220459,5.652500152587891,5.450594902038574,22238800.0,5.450594902038574,0.08668645789047942,,,
2015-03-10,5.677499771118164,5.787499904632568,5.667500019073486,5.75,5.544613361358643,52721200.0,5.544613361358643,0.08818173085815652,,,
2015-03-11,5.75,5.824999809265137,5.704999923706055,5.71999979019165,5.515686511993408,26212000.0,5.515686511993408,0.08772167720264348,,,
2015-03-12,5.664999961853027,5.707499980926514,5.559999942779541,5.667500019073486,5.465061187744141,40697200.0,5.465061187744141,0.08691653022004812,,,
2015-03-13,5.639999866485596,5.690000057220459,5.5625,5.675000190734863,5.472291946411133,35928800.0,5.472291946411133,0.08703152846665566,,,
2015-03-14,5.639999866485596,5.690000057220459,5.5625,5.675000190734863,5.472291946411133,35928800.0,5.472291946411133,0.08703152846665566,,,
2015-03-15,5.639999866485596,5.690000057220459,5.5625,5.675000190734863,5.472291946411133,35928800.0,5.472291946411133,0.08703152846665566,,,
2015-03-16,5.71999979019165,5.777500152587891,5.682499885559082,5.742499828338623,5.537381649017334,23695600.0,5.537381649017334,0.08806671744427826,,,
2015-03-17,5.730000019073486,5.815000057220459,5.690000057220459,5.8125,5.60488224029541,29990000.0,5.60488224029541,0.08914024928228385,,,
2015-03-18,5.8125,5.84250020980835,5.664999961853027,5.71750020980835,5.513275623321533,41384400.0,5.513275623321533,0.08768333434226049,,,
2015-03-19,5.737500190734863,5.824999809265137,5.695000171661377,5.804999828338623,5.597649097442627,31075600.0,5.597649097442627,0.08902521311749952,,,
2015-03-20,5.852499961853027,5.902500152587891,5.797500133514404,5.867499828338623,5.6579179763793945,46208400.0,5.6579179763793945,0.08998373154162685,,,
2015-03-21,5.852499961853027,5.902500152587891,5.797500133514404,5.867499828338623,5.6579179763793945,46208400.0,5.6579179763793945,0.08998373154162685,,,
2015-03-22,5.852499961853027,5.902500152587891,5.797500133514404,5.867499828338623,5.6579179763793945,46208400.0,5.6579179763793945,0.08998373154162685,,,
2015-03-23,5.692500114440918,5.767499923706055,5.675000190734863,5.677499771118164,5.474702835083008,42601200.0,5.474702835083008,0.08706987132703865,,,
2015-03-24,5.659999847412109,5.699999809265137,5.574999809265137,5.599999904632568,5.399971008300781,33048000.0,5.399971008300781,0.08588133365879015,,,
2015-03-25,5.597499847412109,5.597499847412109,5.242499828338623,5.260000228881836,5.072115898132324,54255200.0,5.072115898132324,0.0806671141630124,,,
2015-03-26,5.152500152587891,5.264999866485596,5.114999771118164,5.242499828338623,5.055241107940674,31192000.0,5.055241107940674,0.08039873689123751,,,
2015-03-27,5.272500038146973,5.364999771118164,5.1875,5.34499979019165,5.154080867767334,31828800.0,5.154080867767334,0.08197068799604522,,,
2015-03-28,5.272500038146973,5.364999771118164,5.1875,5.34499979019165,5.154080867767334,31828800.0,5.154080867767334,0.08197068799604522,,,
2015-03-29,5.272500038146973,5.364999771118164,5.1875,5.34499979019165,5.154080867767334,31828800.0,5.154080867767334,0.08197068799604522,,,
2015-03-30,5.369999885559082,5.394999980926514,5.300000190734863,5.367499828338623,5.17577600479126,25325200.0,5.17577600479126,0.08231572823768002,,,
2015-03-31,5.352499961853027,5.357500076293945,5.227499961853027,5.232500076293945,5.04559850692749,35727600.0,5.04559850692749,0.08024538061697625,,,
2015-04-01,5.252500057220459,5.269999980926514,5.162499904632568,5.252500057220459,5.064884185791016,33076800.0,5.064884185791016,0.08055210074913412,,,
2015-04-02,5.28249979019165,5.297500133514404,5.21999979019165,5.264999866485596,5.076936721801758,19220400.0,5.076936721801758,0.08074378471650766,,,
2015-04-03,5.28249979019165,5.297500133514404,5.21999979019165,5.264999866485596,5.076936721801758,19220400.0,5.076936721801758,0.08074378471650766,,,
2015-04-04,5.28249979019165,5.297500133514404,5.21999979019165,5.264999866485596,5.076936721801758,19220400.0,5.076936721801758,0.08074378471650766,,,
2015-04-05,5.28249979019165,5.297500133514404,5.21999979019165,5.264999866485596,5.076936721801758,19220400.0,5.076936721801758,0.08074378471650766,,,
2015-04-06,5.242499828338623,5.434999942779541,5.1875,5.417500019073486,5.223990440368652,51586400.0,5.223990440368652,0.08308253235989238,,,
2015-04-07,5.417500019073486,5.525000095367432,5.387499809265137,5.465000152587891,5.26979398727417,41396400.0,5.26979398727417,0.08381099362172176,,,
2015-04-08,5.46999979019165,5.525000095367432,5.417500019073486,5.505000114440918,5.308363914489746,36643200.0,5.308363914489746,0.08442441113513141,,,
2015-04-09,5.462500095367432,5.650000095367432,5.460000038146973,5.632500171661377,5.431310653686523,37943200.0,5.431310653686523,0.08637976050922765,,,
2015-04-10,5.637499809265137,5.692500114440918,5.617499828338623,5.690000057220459,5.486755847930908,25872800.0,5.486755847930908,0.08726156287804754,,,
2015-04-11,5.637499809265137,5.692500114440918,5.617499828338623,5.690000057220459,5.486755847930908,25872800.0,5.486755847930908,0.08726156287804754,,,
2015-04-12,5.637499809265137,5.692500114440918,5.617499828338623,5.690000057220459,5.486755847930908,25872800.0,5.486755847930908,0.08726156287804754,,,
2015-04-13,5.677499771118164,5.710000038146973,5.612500190734863,5.637499809265137,5.436131954193115,23672400.0,5.436131954193115,0.08645643864635826,,,
2015-04-14,5.614999771118164,5.637499809265137,5.534999847412109,5.590000152587891,5.390329837799072,22027600.0,5.390329837799072,0.08572800013543498,,,
2015-04-15,5.605000019073486,5.699999809265137,5.577499866485596,5.65749979019165,5.455417633056641,24356000.0,5.455417633056641,0.08676315877851613,,,
2015-04-16,5.625,5.672500133514404,5.582499980926514,5.622499942779541,5.421669006347656,15528400.0,5.421669006347656,0.0862264194022371,,,
2015-04-17,5.505000114440918,5.605000019073486,5.502500057220459,5.550000190734863,5.351755619049072,29363600.0,5.351755619049072,0.08511451436930706,,,
2015-04-18,5.505000114440918,5.605000019073486,5.502500057220459,5.550000190734863,5.351755619049072,29363600.0,5.351755619049072,0.08511451436930706,,,
2015-04-19,5.505000114440918,5.605000019073486,5.502500057220459,5.550000190734863,5.351755619049072,29363600.0,5.351755619049072,0.08511451436930706,,,
2015-04-20,5.574999809265137,5.610000133514404,5.512499809265137,5.522500038146973,5.325238227844238,23162400.0,5.325238227844238,0.08469278082327093,,,
2015-04-21,5.590000152587891,5.590000152587891,5.487500190734863,5.514999866485596,5.3180084228515625,23045600.0,5.3180084228515625,0.0845777977439341,,,
2015-04-22,5.547500133514404,5.585000038146973,5.462500095367432,5.577499866485596,5.378274917602539,20742000.0,5.378274917602539,0.08553627824988463,,,
2015-04-23,5.474999904632568,5.607500076293945,5.412499904632568,5.554999828338623,5.356579780578613,25938000.0,5.356579780578613,0.08519123800824986,,,
2015-04-24,5.552499771118164,5.554999828338623,5.445000171661377,5.507500171661377,5.310776710510254,24096000.0,5.310776710510254,0.08446278433005584,,,
2015-04-25,5.552499771118164,5.554999828338623,5.445000171661377,5.507500171661377,5.310776710510254,24096000.0,5.310776710510254,0.08446278433005584,,,
2015-04-26,5.552499771118164,5.554999828338623,5.445000171661377,5.507500171661377,5.310776710510254,24096000.0,5.310776710510254,0.08446278433005584,,,
2015-04-27,5.525000095367432,5.647500038146973,5.477499961853027,5.550000190734863,5.351755619049072,24845600.0,5.351755619049072,0.08511451436930706,,,
2015-04-28,5.539999961853027,5.597499847412109,5.487500190734863,5.577499866485596,5.378274917602539,23448400.0,5.378274917602539,0.08553627824988463,,,
2015-04-29,5.537499904632568,5.59250020980835,5.512499809265137,5.534999847412109,5.337292194366455,19515600.0,5.337292194366455,0.08488448754155055,,,
2015-04-30,5.507500171661377,5.577499866485596,5.494999885559082,5.550000190734863,5.351755619049072,21884400.0,5.351755619049072,0.08511451436930706,,,
2015-05-01,5.59499979019165,5.704999923706055,5.570000171661377,5.6875,5.48434591293335,25696800.0,5.48434591293335,0.08722323518493527,,,
2015-05-02,5.59499979019165,5.704999923706055,5.570000171661377,5.6875,5.48434591293335,25696800.0,5.48434591293335,0.08722323518493527,,,
2015-05-03,5.59499979019165,5.704999923706055,5.570000171661377,5.6875,5.48434591293335,25696800.0,5.48434591293335,0.08722323518493527,,,
2015-05-04,5.682499885559082,5.71999979019165,5.635000228881836,5.652500152587891,5.450594902038574,20072000.0,5.450594902038574,0.08668645789047942,,,
2015-05-05,5.632500171661377,5.639999866485596,5.482500076293945,5.507500171661377,5.310776710510254,29292800.0,5.310776710510254,0.08446278433005584,,,
2015-05-06,5.537499904632568,5.590000152587891,5.452499866485596,5.525000095367432,5.327649116516113,31648400.0,5.327649116516113,0.08473112368365392,,,
2015-05-07,5.502500057220459,5.639999866485596,5.485000133514404,5.622499942779541,5.421669006347656,53456400.0,5.421669006347656,0.0862264194022371,5.183462161866445,,
2015-05-08,5.252500057220459,5.460000038146973,5.122499942779541,5.207499980926514,5.021491050720215,114655200.0,5.021491050720215,0.07986197476405238,5.184949167191037,,
2015-05-09,5.252500057220459,5.460000038146973,5.122499942779541,5.207499980926514,5.021491050720215,114655200.0,5.021491050720215,0.07986197476405238,5.186436172515627,,
2015-05-10,5.252500057220459,5.460000038146973,5.122499942779541,5.207499980926514,5.021491050720215,114655200.0,5.021491050720215,0.07986197476405238,5.187923177840218,,
2015-05-11,5.135000228881836,5.210000038146973,5.09499979019165,5.15749979019165,4.973275661468506,54414400.0,4.973275661468506,0.07909515547456931,5.189675535474505,,
2015-05-12,5.119999885559082,5.25,5.117499828338623,5.207499980926514,5.021491050720215,38880000.0,5.021491050720215,0.07986197476405238,5.192954105044168,,
2015-05-13,5.244999885559082,5.284999847412109,5.1875,5.237500190734863,5.05042028427124,30852400.0,5.05042028427124,0.08032206633774225,5.196557559664288,,
2015-05-14,5.252500057220459,5.349999904632568,5.239999771118164,5.322500228881836,5.132384300231934,29305200.0,5.132384300231934,0.08162562500350436,5.199439272047981,,
2015-05-15,5.34499979019165,5.369999885559082,5.292500019073486,5.324999809265137,5.134793758392334,21582400.0,5.134793758392334,0.08166394511298128,5.202187628973098,,
2015-05-16,5.34499979019165,5.369999885559082,5.292500019073486,5.324999809265137,5.134793758392334,21582400.0,5.134793758392334,0.08166394511298128,5.2049359858982145,,
2015-05-17,5.34499979019165,5.369999885559082,5.292500019073486,5.324999809265137,5.134793758392334,21582400.0,5.134793758392334,0.08166394511298128,5.207684342823331,,
2015-05-18,5.3125,5.349999904632568,5.287499904632568,5.317500114440918,5.127562999725342,32497200.0,5.127562999725342,0.08154894686637373,5.210851779059758,,
2015-05-19,5.300000190734863,5.317500114440918,5.25,5.260000228881836,5.095592975616455,25380800.0,5.095592975616455,0.08104049444998959,5.213822682698567,,
2015-05-20,5.262499809265137,5.324999809265137,5.255000114440918,5.260000228881836,5.095592975616455,19682400.0,5.095592975616455,0.08104049444998959,5.216641111979409,,
2015-05-21,5.262499809265137,5.284999847412109,5.21750020980835,5.222499847412109,5.059266090393066,23969200.0,5.059266090393066,0.080462750357316,5.219438057097178,,
2015-05-22,5.235000133514404,5.255000114440918,5.202499866485596,5.215000152587891,5.052000999450684,21259200.0,5.052000999450684,0.0803472060889625,5.2214912043677435,,
2015-05-23,5.235000133514404,5.255000114440918,5.202499866485596,5.215000152587891,5.052000999450684,21259200.0,5.052000999450684,0.0803472060889625,5.223544351638309,,
2015-05-24,5.235000133514404,5.255000114440918,5.202499866485596,5.215000152587891,5.052000999450684,21259200.0,5.052000999450684,0.0803472060889625,5.225597498908876,,
2015-05-25,5.235000133514404,5.255000114440918,5.202499866485596,5.215000152587891,5.052000999450684,21259200.0,5.052000999450684,0.0803472060889625,5.227650646179441,,
2015-05-26,5.190000057220459,5.224999904632568,5.142499923706055,5.182499885559082,5.0205159187316895,25973200.0,5.0205159187316895,0.07984646622974004,5.229339554196312,,
2015-05-27,5.21750020980835,5.485000133514404,5.199999809265137,5.460000038146973,5.289341926574707,43233200.0,5.289341926574707,0.08412188475332794,5.232628349273924,,
2015-05-28,5.460000038146973,5.552499771118164,5.449999809265137,5.534999847412109,5.361998558044434,32765600.0,5.361998558044434,0.08527741844048727,5.235826726943728,,
2015-05-29,5.534999847412109,5.570000171661377,5.525000095367432,5.53249979019165,5.3595757484436035,33516800.0,5.3595757484436035,0.08523888598922026,5.238891514520796,,
2015-05-30,5.534999847412109,5.570000171661377,5.525000095367432,5.53249979019165,5.3595757484436035,33516800.0,5.3595757484436035,0.08523888598922026,5.241956302097866,,
2015-05-31,5.534999847412109,5.570000171661377,5.525000095367432,5.53249979019165,5.3595757484436035,33516800.0,5.3595757484436035,0.08523888598922026,5.2450210896749345,,
2015-06-01,5.567500114440918,5.650000095367432,5.53249979019165,5.59499979019165,5.42012357711792,37266000.0,5.42012357711792,0.08620184084003353,5.248737944497003,,
2015-06-02,5.559999942779541,5.590000152587891,5.480000019073486,5.485000133514404,5.313561916351318,22430400.0,5.313561916351318,0.08450708034419688,5.2534959278409445,,
2015-06-03,5.5,5.542500019073486,5.414999961853027,5.425000190734863,5.25543737411499,25078800.0,5.25543737411499,0.08358266552828598,5.258402502725994,,
2015-06-04,5.392499923706055,5.539999961853027,5.392499923706055,5.522500038146973,5.349888324737549,32371200.0,5.349888324737549,0.08508481685323512,5.2631629005311025,,
2015-06-05,5.505000114440918,5.590000152587891,5.447500228881836,5.565000057220459,5.391061305999756,31332000.0,5.391061305999756,0.08573963343207808,5.269355497662983,,
2015-06-06,5.505000114440918,5.590000152587891,5.447500228881836,5.565000057220459,5.391061305999756,31332000.0,5.391061305999756,0.08573963343207808,5.275548094794864,,
2015-06-07,5.505000114440918,5.590000152587891,5.447500228881836,5.565000057220459,5.391061305999756,31332000.0,5.391061305999756,0.08573963343207808,5.2817406919267444,,
2015-06-08,5.547500133514404,5.585000038146973,5.375,5.4375,5.267545223236084,34281200.0,5.267545223236084,0.08377522919736134,5.286152533122471,,
2015-06-09,5.442500114440918,5.505000114440918,5.432499885559082,5.465000152587891,5.294186592102051,25688800.0,5.294186592102051,0.08419893448859123,5.289841901688349,,
2015-06-10,5.400000095367432,5.434999942779541,5.337500095367432,5.367499828338623,5.199733734130859,52946000.0,5.199733734130859,0.08269675282910066,5.292686364007374,,
2015-06-11,5.367499828338623,5.462500095367432,5.367499828338623,5.425000190734863,5.25543737411499,28305200.0,5.25543737411499,0.08358266552828598,5.295343959142292,,
2015-06-12,5.389999866485596,5.422500133514404,5.264999866485596,5.277500152587891,5.112547397613525,32372800.0,5.112547397613525,0.08131013818886969,5.297039031982422,,
2015-06-13,5.389999866485596,5.422500133514404,5.264999866485596,5.277500152587891,5.112547397613525,32372800.0,5.112547397613525,0.08131013818886969,5.298734104822552,,
2015-06-14,5.389999866485596,5.422500133514404,5.264999866485596,5.277500152587891,5.112547397613525,32372800.0,5.112547397613525,0.08131013818886969,5.300429177662683,,
2015-06-15,5.25,5.292500019073486,5.210000038146973,5.267499923706055,5.102858543395996,30654800.0,5.102858543395996,0.08115604630197844,5.3020854828849675,,
2015-06-16,5.257500171661377,5.340000152587891,5.204999923706055,5.332499980926514,5.165828227996826,25689200.0,5.165828227996826,0.082157518436788,5.30315517622327,,
2015-06-17,5.329999923706055,5.425000190734863,5.317500114440918,5.394999980926514,5.226375579833984,23354400.0,5.226375579833984,0.0831204657039659,5.304972228549776,,
2015-06-18,5.440000057220459,5.519999980926514,5.425000190734863,5.485000133514404,5.313561916351318,29940400.0,5.313561916351318,0.08450708034419688,5.304641424663483,,
2015-06-19,5.485000133514404,5.53000020980835,5.417500019073486,5.46750020980835,5.296607494354248,35565600.0,5.296607494354248,0.0842374366053168,5.304156995954967,,
2015-06-20,5.485000133514404,5.53000020980835,5.417500019073486,5.46750020980835,5.296607494354248,35565600.0,5.296607494354248,0.0842374366053168,5.303672567246452,,
2015-06-21,5.485000133514404,5.53000020980835,5.417500019073486,5.46750020980835,5.296607494354248,35565600.0,5.296607494354248,0.0842374366053168,5.303188138537937,,
